date_from;date_to;month;AMS_kWh;Synthetic_3_6kW;Synthetic_7_2kW;Simultaneous_if_3_6kW
22.11.2019 10:00;22.11.2019 11:00;Nov;0,05;0;0;NA
22.11.2019 11:00;22.11.2019 12:00;Nov;0,05;0;0;NA
22.11.2019 12:00;22.11.2019 13:00;Nov;0,5;0,54;1,08;1
22.11.2019 13:00;22.11.2019 14:00;Nov;3,65;3,6;5,53;1
22.11.2019 14:00;22.11.2019 15:00;Nov;12,1;9,25;10,3;4
22.11.2019 15:00;22.11.2019 16:00;Nov;6,55;4,54;5,7;3
22.11.2019 16:00;22.11.2019 17:00;Nov;7,05;8,16;9,12;3
22.11.2019 17:00;22.11.2019 18:00;Nov;11,75;10,23;11,67;4
22.11.2019 18:00;22.11.2019 19:00;Nov;4;3,6;1,84;1
22.11.2019 19:00;22.11.2019 20:00;Nov;1,05;4,8;2,4;2
22.11.2019 20:00;22.11.2019 21:00;Nov;3,3;5,32;6,39;2
22.11.2019 21:00;22.11.2019 22:00;Nov;6,2;6,6;6;2
22.11.2019 22:00;22.11.2019 23:00;Nov;4,9;3,99;1,89;2
22.11.2019 23:00;23.11.2019 00:00;Nov;1,45;1,29;0;1
23.11.2019 00:00;23.11.2019 01:00;Nov;0,15;0;0;NA
23.11.2019 01:00;23.11.2019 02:00;Nov;0,05;0;0;NA
23.11.2019 02:00;23.11.2019 03:00;Nov;0,05;0;0;NA
23.11.2019 03:00;23.11.2019 04:00;Nov;0,05;0;0;NA
23.11.2019 04:00;23.11.2019 05:00;Nov;0,05;0;0;NA
23.11.2019 05:00;23.11.2019 06:00;Nov;0,05;0;0;NA
23.11.2019 06:00;23.11.2019 07:00;Nov;0,05;0;0;NA
23.11.2019 07:00;23.11.2019 08:00;Nov;0,05;0;0;NA
23.11.2019 08:00;23.11.2019 09:00;Nov;0,05;0;0;NA
23.11.2019 09:00;23.11.2019 10:00;Nov;0,05;0;0;NA
23.11.2019 10:00;23.11.2019 11:00;Nov;0,05;0;0;NA
23.11.2019 11:00;23.11.2019 12:00;Nov;0,05;0;0;NA
23.11.2019 12:00;23.11.2019 13:00;Nov;2,25;2,28;4,28;1
23.11.2019 13:00;23.11.2019 14:00;Nov;1,95;2;0;1
23.11.2019 14:00;23.11.2019 15:00;Nov;0,2;0;0;NA
23.11.2019 15:00;23.11.2019 16:00;Nov;2,95;1,5;3;1
23.11.2019 16:00;23.11.2019 17:00;Nov;13,05;8,46;15,91;3
23.11.2019 17:00;23.11.2019 18:00;Nov;15,6;9,73;15,48;4
23.11.2019 18:00;23.11.2019 19:00;Nov;18,9;12,89;20,24;6
23.11.2019 19:00;23.11.2019 20:00;Nov;19,75;20,26;22,57;7
23.11.2019 20:00;23.11.2019 21:00;Nov;20,9;18,33;27,52;6
23.11.2019 21:00;23.11.2019 22:00;Nov;15,75;18;15,05;5
23.11.2019 22:00;23.11.2019 23:00;Nov;12,35;13,88;9,18;5
23.11.2019 23:00;24.11.2019 00:00;Nov;9,4;10,06;3,97;3
24.11.2019 00:00;24.11.2019 01:00;Nov;3,55;7,2;0;2
24.11.2019 01:00;24.11.2019 02:00;Nov;0,8;3,9;0;2
24.11.2019 02:00;24.11.2019 03:00;Nov;0,05;3,6;0;1
24.11.2019 03:00;24.11.2019 04:00;Nov;0,05;3,6;0;1
24.11.2019 04:00;24.11.2019 05:00;Nov;0,05;1,51;0;1
24.11.2019 05:00;24.11.2019 06:00;Nov;0,05;0;0;NA
24.11.2019 06:00;24.11.2019 07:00;Nov;0,05;0;0;NA
24.11.2019 07:00;24.11.2019 08:00;Nov;0,05;0;0;NA
24.11.2019 08:00;24.11.2019 09:00;Nov;0,05;0;0;NA
24.11.2019 09:00;24.11.2019 10:00;Nov;0,05;0;0;NA
24.11.2019 10:00;24.11.2019 11:00;Nov;0,05;0;0;NA
24.11.2019 11:00;24.11.2019 12:00;Nov;0,5;0;0;NA
24.11.2019 12:00;24.11.2019 13:00;Nov;0,65;0,66;1,32;1
24.11.2019 13:00;24.11.2019 14:00;Nov;5,2;4,68;8,63;2
24.11.2019 14:00;24.11.2019 15:00;Nov;5,25;6,24;1,63;2
24.11.2019 15:00;24.11.2019 16:00;Nov;2,6;1,26;2,52;1
24.11.2019 16:00;24.11.2019 17:00;Nov;10,6;6,06;12,12;2
24.11.2019 17:00;24.11.2019 18:00;Nov;15,75;9,37;16,57;3
24.11.2019 18:00;24.11.2019 19:00;Nov;14,1;10,86;16,33;4
24.11.2019 19:00;24.11.2019 20:00;Nov;13,65;14,4;13,35;4
24.11.2019 20:00;24.11.2019 21:00;Nov;4,45;12,46;3,65;4
24.11.2019 21:00;24.11.2019 22:00;Nov;3,6;8,73;0;3
24.11.2019 22:00;24.11.2019 23:00;Nov;3,9;4,16;5,52;3
24.11.2019 23:00;25.11.2019 00:00;Nov;3,8;3,6;5,79;1
25.11.2019 00:00;25.11.2019 01:00;Nov;3,55;3,6;0;1
25.11.2019 01:00;25.11.2019 02:00;Nov;1,3;1,35;0;1
25.11.2019 02:00;25.11.2019 03:00;Nov;0,35;0;0;NA
25.11.2019 03:00;25.11.2019 04:00;Nov;0,05;0;0;NA
25.11.2019 04:00;25.11.2019 05:00;Nov;0,05;0;0;NA
25.11.2019 05:00;25.11.2019 06:00;Nov;0;0;0;NA
25.11.2019 06:00;25.11.2019 07:00;Nov;0,05;0;0;NA
25.11.2019 07:00;25.11.2019 08:00;Nov;0,05;0;0;NA
25.11.2019 08:00;25.11.2019 09:00;Nov;6,55;3,24;6,48;1
25.11.2019 09:00;25.11.2019 10:00;Nov;7,1;3,6;7,2;1
25.11.2019 10:00;25.11.2019 11:00;Nov;3,9;4,98;5,08;2
25.11.2019 11:00;25.11.2019 12:00;Nov;3,6;7,2;7,2;2
25.11.2019 12:00;25.11.2019 13:00;Nov;3,6;5,56;3,76;2
25.11.2019 13:00;25.11.2019 14:00;Nov;3,65;3,6;0;1
25.11.2019 14:00;25.11.2019 15:00;Nov;1,75;1,54;0;1
25.11.2019 15:00;25.11.2019 16:00;Nov;2,9;2,7;5,12;1
25.11.2019 16:00;25.11.2019 17:00;Nov;8,9;5,54;6,24;2
25.11.2019 17:00;25.11.2019 18:00;Nov;5,8;7,62;8,69;3
25.11.2019 18:00;25.11.2019 19:00;Nov;9,2;9,89;9,65;4
25.11.2019 19:00;25.11.2019 20:00;Nov;6,9;6,23;3,76;4
25.11.2019 20:00;25.11.2019 21:00;Nov;11,05;5,86;11,16;3
25.11.2019 21:00;25.11.2019 22:00;Nov;13,45;7,2;14,4;2
25.11.2019 22:00;25.11.2019 23:00;Nov;13;11,94;18,67;4
25.11.2019 23:00;26.11.2019 00:00;Nov;11,15;14,4;10,21;4
26.11.2019 00:00;26.11.2019 01:00;Nov;5,4;12,33;0;4
26.11.2019 01:00;26.11.2019 02:00;Nov;1,15;4,19;0;2
26.11.2019 02:00;26.11.2019 03:00;Nov;0,15;0;0;NA
26.11.2019 03:00;26.11.2019 04:00;Nov;0,05;0;0;NA
26.11.2019 04:00;26.11.2019 05:00;Nov;0,05;0;0;NA
26.11.2019 05:00;26.11.2019 06:00;Nov;0,05;0;0;NA
26.11.2019 06:00;26.11.2019 07:00;Nov;0,05;0;0;NA
26.11.2019 07:00;26.11.2019 08:00;Nov;0,2;0;0;NA
26.11.2019 08:00;26.11.2019 09:00;Nov;0,05;NA;NA;NA
26.11.2019 09:00;26.11.2019 10:00;Nov;0,05;NA;NA;NA
26.11.2019 10:00;26.11.2019 11:00;Nov;0,05;NA;NA;NA
26.11.2019 11:00;26.11.2019 12:00;Nov;0;NA;NA;NA
26.11.2019 12:00;26.11.2019 13:00;Nov;0,05;NA;NA;NA
26.11.2019 13:00;26.11.2019 14:00;Nov;0,05;NA;NA;NA
26.11.2019 14:00;26.11.2019 15:00;Nov;0,05;NA;NA;NA
26.11.2019 15:00;26.11.2019 16:00;Nov;0,05;NA;NA;NA
26.11.2019 16:00;26.11.2019 17:00;Nov;2,65;1,62;3,24;2
26.11.2019 17:00;26.11.2019 18:00;Nov;11,85;7,26;11,52;3
26.11.2019 18:00;26.11.2019 19:00;Nov;14,05;11,34;18,78;4
26.11.2019 19:00;26.11.2019 20:00;Nov;10,45;11,94;13,9;4
26.11.2019 20:00;26.11.2019 21:00;Nov;14,9;14,04;14,4;4
26.11.2019 21:00;26.11.2019 22:00;Nov;13,55;7,24;14,4;3
26.11.2019 22:00;26.11.2019 23:00;Nov;13,8;10,38;14,75;3
26.11.2019 23:00;27.11.2019 00:00;Nov;10,7;10,8;13,52;3
27.11.2019 00:00;27.11.2019 01:00;Nov;9,6;9,53;0,66;3
27.11.2019 01:00;27.11.2019 02:00;Nov;2,15;5,9;0;2
27.11.2019 02:00;27.11.2019 03:00;Nov;0,35;3,6;0;1
27.11.2019 03:00;27.11.2019 04:00;Nov;0,05;3,6;0;1
27.11.2019 04:00;27.11.2019 05:00;Nov;0,05;3,6;0;1
27.11.2019 05:00;27.11.2019 06:00;Nov;0,05;3,6;0;1
27.11.2019 06:00;27.11.2019 07:00;Nov;1,45;0,72;0;1
27.11.2019 07:00;27.11.2019 08:00;Nov;0,55;0;0;NA
27.11.2019 08:00;27.11.2019 09:00;Nov;6,65;3,6;7,2;2
27.11.2019 09:00;27.11.2019 10:00;Nov;10,85;7,2;14,4;2
27.11.2019 10:00;27.11.2019 11:00;Nov;10,65;7,2;12,66;2
27.11.2019 11:00;27.11.2019 12:00;Nov;10,6;7,2;7,2;2
27.11.2019 12:00;27.11.2019 13:00;Nov;8,6;8,28;8,43;3
27.11.2019 13:00;27.11.2019 14:00;Nov;2,6;5,79;0;2
27.11.2019 14:00;27.11.2019 15:00;Nov;0,2;3,6;0;1
27.11.2019 15:00;27.11.2019 16:00;Nov;0,05;3,6;0;1
27.11.2019 16:00;27.11.2019 17:00;Nov;0,05;3,42;0;1
27.11.2019 17:00;27.11.2019 18:00;Nov;0,05;NA;NA;NA
27.11.2019 18:00;27.11.2019 19:00;Nov;1,9;1,14;2,28;1
27.11.2019 19:00;27.11.2019 20:00;Nov;6,75;4,08;8,16;2
27.11.2019 20:00;27.11.2019 21:00;Nov;8,2;5,41;8,53;2
27.11.2019 21:00;27.11.2019 22:00;Nov;7,5;4,86;7,9;3
27.11.2019 22:00;27.11.2019 23:00;Nov;8,45;10,8;10,52;3
27.11.2019 23:00;28.11.2019 00:00;Nov;4,5;7,7;7,2;3
28.11.2019 00:00;28.11.2019 01:00;Nov;3,7;6,52;0,88;2
28.11.2019 01:00;28.11.2019 02:00;Nov;3,6;3,6;0;1
28.11.2019 02:00;28.11.2019 03:00;Nov;1,15;1,36;0;1
28.11.2019 03:00;28.11.2019 04:00;Nov;0,25;0;0;NA
28.11.2019 04:00;28.11.2019 05:00;Nov;0,05;0;0;NA
28.11.2019 05:00;28.11.2019 06:00;Nov;0,05;0;0;NA
28.11.2019 06:00;28.11.2019 07:00;Nov;0,05;0;0;NA
28.11.2019 07:00;28.11.2019 08:00;Nov;0,05;0;0;NA
28.11.2019 08:00;28.11.2019 09:00;Nov;2,1;2,08;2,08;1
28.11.2019 09:00;28.11.2019 10:00;Nov;0,05;NA;NA;NA
28.11.2019 10:00;28.11.2019 11:00;Nov;0,05;NA;NA;NA
28.11.2019 11:00;28.11.2019 12:00;Nov;0,05;NA;NA;NA
28.11.2019 12:00;28.11.2019 13:00;Nov;0,05;NA;NA;NA
28.11.2019 13:00;28.11.2019 14:00;Nov;0,3;0,3;0,6;1
28.11.2019 14:00;28.11.2019 15:00;Nov;4,1;4,14;8,28;2
28.11.2019 15:00;28.11.2019 16:00;Nov;7,15;7,2;9,44;2
28.11.2019 16:00;28.11.2019 17:00;Nov;5,8;6,14;5,57;2
28.11.2019 17:00;28.11.2019 18:00;Nov;12;7,92;8,64;3
28.11.2019 18:00;28.11.2019 19:00;Nov;15,2;9,71;12,03;3
28.11.2019 19:00;28.11.2019 20:00;Nov;7,55;6,99;7,2;2
28.11.2019 20:00;28.11.2019 21:00;Nov;7,6;3,96;7,92;2
28.11.2019 21:00;28.11.2019 22:00;Nov;15,75;10,38;17,39;3
28.11.2019 22:00;28.11.2019 23:00;Nov;8,8;9,22;7,2;3
28.11.2019 23:00;29.11.2019 00:00;Nov;9,75;9,96;12,27;3
29.11.2019 00:00;29.11.2019 01:00;Nov;3,25;9,63;0;3
29.11.2019 01:00;29.11.2019 02:00;Nov;0,55;7,15;0;2
29.11.2019 02:00;29.11.2019 03:00;Nov;0,05;3,6;0;1
29.11.2019 03:00;29.11.2019 04:00;Nov;0,05;0,24;0;1
29.11.2019 04:00;29.11.2019 05:00;Nov;0,05;0;0;NA
29.11.2019 05:00;29.11.2019 06:00;Nov;0,05;0;0;NA
29.11.2019 06:00;29.11.2019 07:00;Nov;0,05;0;0;NA
29.11.2019 07:00;29.11.2019 08:00;Nov;0,05;0;0;NA
29.11.2019 08:00;29.11.2019 09:00;Nov;0,05;0;0;NA
29.11.2019 09:00;29.11.2019 10:00;Nov;0,05;0;0;NA
29.11.2019 10:00;29.11.2019 11:00;Nov;0,05;0;0;NA
29.11.2019 11:00;29.11.2019 12:00;Nov;0,05;0;0;NA
29.11.2019 12:00;29.11.2019 13:00;Nov;0,05;NA;NA;NA
29.11.2019 13:00;29.11.2019 14:00;Nov;0,75;0,84;1,68;1
29.11.2019 14:00;29.11.2019 15:00;Nov;5,65;6;12;2
29.11.2019 15:00;29.11.2019 16:00;Nov;11,65;9,66;6,88;3
29.11.2019 16:00;29.11.2019 17:00;Nov;18,3;9,94;16,68;5
29.11.2019 17:00;29.11.2019 18:00;Nov;13,6;11,58;15,14;4
29.11.2019 18:00;29.11.2019 19:00;Nov;9,95;14,4;13,47;4
29.11.2019 19:00;29.11.2019 20:00;Nov;6,75;10,04;3,34;5
29.11.2019 20:00;29.11.2019 21:00;Nov;8,3;10,18;9,77;4
29.11.2019 21:00;29.11.2019 22:00;Nov;13,6;11,72;14,31;5
29.11.2019 22:00;29.11.2019 23:00;Nov;12,1;9,15;10,54;3
29.11.2019 23:00;30.11.2019 00:00;Nov;7,55;7,2;7,2;2
30.11.2019 00:00;30.11.2019 01:00;Nov;7,25;5,44;7,2;2
30.11.2019 01:00;30.11.2019 02:00;Nov;7,2;3,6;7,2;1
30.11.2019 02:00;30.11.2019 03:00;Nov;7,2;3,6;7,2;1
30.11.2019 03:00;30.11.2019 04:00;Nov;7,25;3,6;7,2;1
30.11.2019 04:00;30.11.2019 05:00;Nov;3,65;3,6;2,97;1
30.11.2019 05:00;30.11.2019 06:00;Nov;0,05;3,6;0;1
30.11.2019 06:00;30.11.2019 07:00;Nov;0,1;3,66;0,12;2
30.11.2019 07:00;30.11.2019 08:00;Nov;3,7;7,2;7,2;2
30.11.2019 08:00;30.11.2019 09:00;Nov;3,65;7,2;7,2;2
30.11.2019 09:00;30.11.2019 10:00;Nov;3,7;7,2;5,46;2
30.11.2019 10:00;30.11.2019 11:00;Nov;4,7;8,22;2,04;3
30.11.2019 11:00;30.11.2019 12:00;Nov;9,85;10,53;9,31;4
30.11.2019 12:00;30.11.2019 13:00;Nov;7,5;6,85;5,12;3
30.11.2019 13:00;30.11.2019 14:00;Nov;7,95;5,76;4,32;4
30.11.2019 14:00;30.11.2019 15:00;Nov;10,05;10,31;11,38;5
30.11.2019 15:00;30.11.2019 16:00;Nov;9,6;7,88;8,4;4
30.11.2019 16:00;30.11.2019 17:00;Nov;11,05;7,37;14,4;3
30.11.2019 17:00;30.11.2019 18:00;Nov;16,25;10,14;15,66;3
30.11.2019 18:00;30.11.2019 19:00;Nov;14,75;14,16;11,55;4
30.11.2019 19:00;30.11.2019 20:00;Nov;7,95;8,83;7,2;4
30.11.2019 20:00;30.11.2019 21:00;Nov;6,3;7,2;7,2;2
30.11.2019 21:00;30.11.2019 22:00;Nov;9,2;8,9;7,88;3
30.11.2019 22:00;30.11.2019 23:00;Nov;4,55;8,31;6,36;3
30.11.2019 23:00;01.12.2019 00:00;Nov;3,75;7,2;7,2;2
01.12.2019 00:00;01.12.2019 01:00;Dec;3,65;6,53;5,21;2
01.12.2019 01:00;01.12.2019 02:00;Dec;3,6;3,6;0;1
01.12.2019 02:00;01.12.2019 03:00;Dec;3,6;3,6;0;1
01.12.2019 03:00;01.12.2019 04:00;Dec;1,3;1,19;0;1
01.12.2019 04:00;01.12.2019 05:00;Dec;0,2;0;0;NA
01.12.2019 05:00;01.12.2019 06:00;Dec;0,05;0;0;NA
01.12.2019 06:00;01.12.2019 07:00;Dec;0,05;0;0;NA
01.12.2019 07:00;01.12.2019 08:00;Dec;0,05;0;0;NA
01.12.2019 08:00;01.12.2019 09:00;Dec;0,05;0;0;NA
01.12.2019 09:00;01.12.2019 10:00;Dec;0,05;0;0;NA
01.12.2019 10:00;01.12.2019 11:00;Dec;0,05;0;0;NA
01.12.2019 11:00;01.12.2019 12:00;Dec;0,05;0;0;NA
01.12.2019 12:00;01.12.2019 13:00;Dec;3,25;1,8;3,6;1
01.12.2019 13:00;01.12.2019 14:00;Dec;7,45;4,44;8,88;2
01.12.2019 14:00;01.12.2019 15:00;Dec;8,4;7,34;7,01;3
01.12.2019 15:00;01.12.2019 16:00;Dec;7,8;7,2;7,2;2
01.12.2019 16:00;01.12.2019 17:00;Dec;4,65;5,67;4,59;2
01.12.2019 17:00;01.12.2019 18:00;Dec;1,55;4,5;1,8;2
01.12.2019 18:00;01.12.2019 19:00;Dec;0,65;2,47;0,34;2
01.12.2019 19:00;01.12.2019 20:00;Dec;0,05;0;0;NA
01.12.2019 20:00;01.12.2019 21:00;Dec;0,05;0;0;NA
01.12.2019 21:00;01.12.2019 22:00;Dec;6,15;6,24;12,48;2
01.12.2019 22:00;01.12.2019 23:00;Dec;7,05;7,2;8,98;2
01.12.2019 23:00;02.12.2019 00:00;Dec;4,65;4,66;0,2;2
02.12.2019 00:00;02.12.2019 01:00;Dec;2,85;3,56;0;1
02.12.2019 01:00;02.12.2019 02:00;Dec;0,85;0;0;NA
02.12.2019 02:00;02.12.2019 03:00;Dec;0,5;0;0;NA
02.12.2019 03:00;02.12.2019 04:00;Dec;0,05;0;0;NA
02.12.2019 04:00;02.12.2019 05:00;Dec;0,25;0;0;NA
02.12.2019 05:00;02.12.2019 06:00;Dec;0,05;0;0;NA
02.12.2019 06:00;02.12.2019 07:00;Dec;0,05;0;0;NA
02.12.2019 07:00;02.12.2019 08:00;Dec;0,05;0;0;NA
02.12.2019 08:00;02.12.2019 09:00;Dec;0,05;0;0;NA
02.12.2019 09:00;02.12.2019 10:00;Dec;1,8;1,02;2,04;1
02.12.2019 10:00;02.12.2019 11:00;Dec;5;3,6;4,64;1
02.12.2019 11:00;02.12.2019 12:00;Dec;0,05;2,06;0;1
02.12.2019 12:00;02.12.2019 13:00;Dec;0,05;0;0;NA
02.12.2019 13:00;02.12.2019 14:00;Dec;0,05;0;0;NA
02.12.2019 14:00;02.12.2019 15:00;Dec;0,2;0,24;0,48;1
02.12.2019 15:00;02.12.2019 16:00;Dec;3,05;3,19;3,13;2
02.12.2019 16:00;02.12.2019 17:00;Dec;1,2;0,87;0,69;1
02.12.2019 17:00;02.12.2019 18:00;Dec;9,45;4,86;9,72;2
02.12.2019 18:00;02.12.2019 19:00;Dec;13,8;7,2;14,4;2
02.12.2019 19:00;02.12.2019 20:00;Dec;13,45;7,2;14,4;2
02.12.2019 20:00;02.12.2019 21:00;Dec;6,3;8,58;6,4;4
02.12.2019 21:00;02.12.2019 22:00;Dec;15,25;17,22;20,04;5
02.12.2019 22:00;02.12.2019 23:00;Dec;14,05;18;14,33;5
02.12.2019 23:00;03.12.2019 00:00;Dec;9,7;11,4;7,2;5
03.12.2019 00:00;03.12.2019 01:00;Dec;7,75;4,11;7,2;2
03.12.2019 01:00;03.12.2019 02:00;Dec;7,2;3,6;7,2;1
03.12.2019 02:00;03.12.2019 03:00;Dec;7,15;3,6;5,4;1
03.12.2019 03:00;03.12.2019 04:00;Dec;2,5;3,6;0;1
03.12.2019 04:00;03.12.2019 05:00;Dec;0,05;3,6;0;1
03.12.2019 05:00;03.12.2019 06:00;Dec;0,05;3,6;0;1
03.12.2019 06:00;03.12.2019 07:00;Dec;0,05;3,6;0;1
03.12.2019 07:00;03.12.2019 08:00;Dec;0,05;3,6;0;1
03.12.2019 08:00;03.12.2019 09:00;Dec;0,25;2,52;0;1
03.12.2019 09:00;03.12.2019 10:00;Dec;0,05;0;0;NA
03.12.2019 10:00;03.12.2019 11:00;Dec;0,05;0;0;NA
03.12.2019 11:00;03.12.2019 12:00;Dec;0,05;0;0;NA
03.12.2019 12:00;03.12.2019 13:00;Dec;2,05;2,34;2,47;1
03.12.2019 13:00;03.12.2019 14:00;Dec;0,55;0,13;0;1
03.12.2019 14:00;03.12.2019 15:00;Dec;0,05;0;0;NA
03.12.2019 15:00;03.12.2019 16:00;Dec;2,65;2,64;3,49;1
03.12.2019 16:00;03.12.2019 17:00;Dec;0,95;0,85;0;1
03.12.2019 17:00;03.12.2019 18:00;Dec;6,25;3,6;7,2;1
03.12.2019 18:00;03.12.2019 19:00;Dec;3,15;4,93;2,1;2
03.12.2019 19:00;03.12.2019 20:00;Dec;0,05;0,77;0;1
03.12.2019 20:00;03.12.2019 21:00;Dec;7,05;4,5;9;2
03.12.2019 21:00;03.12.2019 22:00;Dec;12,6;9,66;19,32;5
03.12.2019 22:00;03.12.2019 23:00;Dec;23,95;18;30,37;5
03.12.2019 23:00;04.12.2019 00:00;Dec;18,8;16,82;20,14;6
04.12.2019 00:00;04.12.2019 01:00;Dec;20,6;18;15,68;5
04.12.2019 01:00;04.12.2019 02:00;Dec;14;16,37;6,69;5
04.12.2019 02:00;04.12.2019 03:00;Dec;4,25;11,8;0;4
04.12.2019 03:00;04.12.2019 04:00;Dec;0,8;5,48;0;3
04.12.2019 04:00;04.12.2019 05:00;Dec;0,05;0,57;0;1
04.12.2019 05:00;04.12.2019 06:00;Dec;0,05;0;0;NA
04.12.2019 06:00;04.12.2019 07:00;Dec;0,05;0;0;NA
04.12.2019 07:00;04.12.2019 08:00;Dec;0,05;0;0;NA
04.12.2019 08:00;04.12.2019 09:00;Dec;0,05;0;0;NA
04.12.2019 09:00;04.12.2019 10:00;Dec;0,05;0;0;NA
04.12.2019 10:00;04.12.2019 11:00;Dec;0,05;0;0;NA
04.12.2019 11:00;04.12.2019 12:00;Dec;0,05;0;0;NA
04.12.2019 12:00;04.12.2019 13:00;Dec;0,05;0;0;NA
04.12.2019 13:00;04.12.2019 14:00;Dec;0,05;0;0;NA
04.12.2019 14:00;04.12.2019 15:00;Dec;3,35;3,36;6,72;1
04.12.2019 15:00;04.12.2019 16:00;Dec;3,6;3,6;3,65;1
04.12.2019 16:00;04.12.2019 17:00;Dec;7;6,65;6,48;3
04.12.2019 17:00;04.12.2019 18:00;Dec;15,2;9,02;13,58;3
04.12.2019 18:00;04.12.2019 19:00;Dec;12,25;7,2;11,23;2
04.12.2019 19:00;04.12.2019 20:00;Dec;0,7;7,2;0;2
04.12.2019 20:00;04.12.2019 21:00;Dec;3,4;8,01;4,67;4
04.12.2019 21:00;04.12.2019 22:00;Dec;1,25;1,29;0;1
04.12.2019 22:00;04.12.2019 23:00;Dec;2,6;2,46;4,92;1
04.12.2019 23:00;05.12.2019 00:00;Dec;3,7;3,6;5,76;1
05.12.2019 00:00;05.12.2019 01:00;Dec;3,55;3,6;0;1
05.12.2019 01:00;05.12.2019 02:00;Dec;1,1;1,02;0;1
05.12.2019 02:00;05.12.2019 03:00;Dec;0,15;0;0;NA
05.12.2019 03:00;05.12.2019 04:00;Dec;0,05;0;0;NA
05.12.2019 04:00;05.12.2019 05:00;Dec;0,05;0;0;NA
05.12.2019 05:00;05.12.2019 06:00;Dec;0,05;0;0;NA
05.12.2019 06:00;05.12.2019 07:00;Dec;0,05;0;0;NA
05.12.2019 07:00;05.12.2019 08:00;Dec;0,05;0;0;NA
05.12.2019 08:00;05.12.2019 09:00;Dec;4,55;2,28;4,56;1
05.12.2019 09:00;05.12.2019 10:00;Dec;7,3;3,6;7,2;1
05.12.2019 10:00;05.12.2019 11:00;Dec;10,5;6,84;13,68;2
05.12.2019 11:00;05.12.2019 12:00;Dec;10,95;7,2;12,22;2
05.12.2019 12:00;05.12.2019 13:00;Dec;11,45;7,74;8,28;3
05.12.2019 13:00;05.12.2019 14:00;Dec;12,1;8,26;14,4;3
05.12.2019 14:00;05.12.2019 15:00;Dec;4,55;7,2;3,77;2
05.12.2019 15:00;05.12.2019 16:00;Dec;1,8;6,54;0;2
05.12.2019 16:00;05.12.2019 17:00;Dec;6,25;8,58;9,96;4
05.12.2019 17:00;05.12.2019 18:00;Dec;17,15;14,4;15,17;4
05.12.2019 18:00;05.12.2019 19:00;Dec;20,85;14,87;20,72;5
05.12.2019 19:00;05.12.2019 20:00;Dec;13,7;18;14,65;6
05.12.2019 20:00;05.12.2019 21:00;Dec;14,75;19,06;19,2;7
05.12.2019 21:00;05.12.2019 22:00;Dec;14,6;12,82;16,87;5
05.12.2019 22:00;05.12.2019 23:00;Dec;10,8;10,8;14,4;3
05.12.2019 23:00;06.12.2019 00:00;Dec;13,25;13,32;12,39;4
06.12.2019 00:00;06.12.2019 01:00;Dec;14,3;13,03;14,4;4
06.12.2019 01:00;06.12.2019 02:00;Dec;13,2;9,75;8,23;3
06.12.2019 02:00;06.12.2019 03:00;Dec;6,15;7,2;0;2
06.12.2019 03:00;06.12.2019 04:00;Dec;1,45;5,13;0;2
06.12.2019 04:00;06.12.2019 05:00;Dec;0,25;3,6;0;1
06.12.2019 05:00;06.12.2019 06:00;Dec;0;3,6;0;1
06.12.2019 06:00;06.12.2019 07:00;Dec;1,45;3,6;0;1
06.12.2019 07:00;06.12.2019 08:00;Dec;0,05;2,68;0;1
06.12.2019 08:00;06.12.2019 09:00;Dec;0,05;0;0;NA
06.12.2019 09:00;06.12.2019 10:00;Dec;0,05;0;0;NA
06.12.2019 10:00;06.12.2019 11:00;Dec;0,05;NA;NA;NA
06.12.2019 11:00;06.12.2019 12:00;Dec;1,9;1,93;2,53;2
06.12.2019 12:00;06.12.2019 13:00;Dec;6,3;6,6;13,2;2
06.12.2019 13:00;06.12.2019 14:00;Dec;6,6;6,8;3,48;2
06.12.2019 14:00;06.12.2019 15:00;Dec;8,5;6,18;5,16;3
06.12.2019 15:00;06.12.2019 16:00;Dec;14,45;9,88;15,96;5
06.12.2019 16:00;06.12.2019 17:00;Dec;13,75;13,99;15,21;7
06.12.2019 17:00;06.12.2019 18:00;Dec;20,55;16,28;20,5;5
06.12.2019 18:00;06.12.2019 19:00;Dec;9,35;9,38;7,2;4
06.12.2019 19:00;06.12.2019 20:00;Dec;3,6;7,2;1,47;2
06.12.2019 20:00;06.12.2019 21:00;Dec;0,05;4,46;0;2
06.12.2019 21:00;06.12.2019 22:00;Dec;2,9;4,95;3,12;2
06.12.2019 22:00;06.12.2019 23:00;Dec;1,85;2,04;1,86;2
06.12.2019 23:00;07.12.2019 00:00;Dec;0,4;0;0;NA
07.12.2019 00:00;07.12.2019 01:00;Dec;0,05;0;0;NA
07.12.2019 01:00;07.12.2019 02:00;Dec;0,25;0;0;NA
07.12.2019 02:00;07.12.2019 03:00;Dec;0,05;0;0;NA
07.12.2019 03:00;07.12.2019 04:00;Dec;2,1;2,04;4,08;1
07.12.2019 04:00;07.12.2019 05:00;Dec;3,65;3,6;7,2;1
07.12.2019 05:00;07.12.2019 06:00;Dec;3,7;3,6;2,61;1
07.12.2019 06:00;07.12.2019 07:00;Dec;3,7;3,6;0;1
07.12.2019 07:00;07.12.2019 08:00;Dec;1,1;1,05;0;1
07.12.2019 08:00;07.12.2019 09:00;Dec;0,05;0;0;NA
07.12.2019 09:00;07.12.2019 10:00;Dec;0,05;0;0;NA
