date_from;daily_hour;weekday;month;Synthetic_3_6kW;Synthetic_7_2kW;Flex_3_6kW;Flex_7_2kW;n_shared
16.12.2019 10:00;10;Monday;Dec;0;0;6,455;12,91;23
16.12.2019 11:00;11;Monday;Dec;1,2;2,4;3,6;7,2;23
16.12.2019 12:00;12;Monday;Dec;6,42;12,13;3,6;7,91;23
16.12.2019 13:00;13;Monday;Dec;7,2;7,2;3,6;14,4;23
16.12.2019 14:00;14;Monday;Dec;5,77;10,56;1,121;2,746;23
16.12.2019 15:00;15;Monday;Dec;10,8;16,88;0;4,72;23
16.12.2019 16:00;16;Monday;Dec;8,16;6,76;2,64;12,102;23
16.12.2019 17:00;17;Monday;Dec;12,06;9,72;2,191;11,582;23
16.12.2019 18:00;18;Monday;Dec;18;18,52;0;10,25;23
16.12.2019 19:00;19;Monday;Dec;12,03;0;3,05;15,946;23
16.12.2019 20:00;20;Monday;Dec;2,53;0;3,922;8,384;23
16.12.2019 21:00;21;Monday;Dec;0;0;3,29;7,2;23
16.12.2019 22:00;22;Monday;Dec;0;0;0;6,58;23
16.12.2019 23:00;23;Monday;Dec;0;0;0;0;23
17.12.2019 00:00;0;Tuesday;Dec;0;0;0;0;23
17.12.2019 01:00;1;Tuesday;Dec;0;0;0;0;23
17.12.2019 02:00;2;Tuesday;Dec;0;0;0;0;23
17.12.2019 03:00;3;Tuesday;Dec;0;0;0;0;23
17.12.2019 04:00;4;Tuesday;Dec;0;0;0;0;23
17.12.2019 05:00;5;Tuesday;Dec;0;0;0;0;23
17.12.2019 06:00;6;Tuesday;Dec;0;0;0;0;23
17.12.2019 07:00;7;Tuesday;Dec;0;0;0;0;23
17.12.2019 08:00;8;Tuesday;Dec;0;0;0;0;23
17.12.2019 09:00;9;Tuesday;Dec;0;0;0;0;23
17.12.2019 10:00;10;Tuesday;Dec;0;0;0;0;23
17.12.2019 11:00;11;Tuesday;Dec;0;0;0;0;23
17.12.2019 12:00;12;Tuesday;Dec;0;0;0;0;23
17.12.2019 13:00;13;Tuesday;Dec;0;0;0;0;23
17.12.2019 14:00;14;Tuesday;Dec;0;0;0;0;23
17.12.2019 15:00;15;Tuesday;Dec;0;0;0;0;23
17.12.2019 16:00;16;Tuesday;Dec;0,78;1,56;0;0;23
17.12.2019 17:00;17;Tuesday;Dec;1,75;0,97;0;0,18;23
17.12.2019 18:00;18;Tuesday;Dec;0;0;0;0;23
17.12.2019 19:00;19;Tuesday;Dec;0,24;0,48;0;0;23
17.12.2019 20:00;20;Tuesday;Dec;4,32;8,64;0;0;23
17.12.2019 21:00;21;Tuesday;Dec;10,08;20,16;0;0;23
17.12.2019 22:00;22;Tuesday;Dec;12,84;21,66;0;4,02;23
17.12.2019 23:00;23;Tuesday;Dec;13,26;17,67;1,14;11,13;23
18.12.2019 00:00;0;Wednesday;Dec;10,8;7,2;3,6;21,6;23
18.12.2019 01:00;1;Wednesday;Dec;7,51;7,2;4,26;16,34;23
18.12.2019 02:00;2;Wednesday;Dec;5,72;1,37;5,08;20,23;23
18.12.2019 03:00;3;Wednesday;Dec;3,6;0;7,2;21,6;23
18.12.2019 04:00;4;Wednesday;Dec;3,6;0;7,2;21,6;23
18.12.2019 05:00;5;Wednesday;Dec;3,6;0;7,2;21,6;23
18.12.2019 06:00;6;Wednesday;Dec;3,6;0;6,048;16,794;23
18.12.2019 07:00;7;Wednesday;Dec;3,6;0;3,6;7,2;23
18.12.2019 08:00;8;Wednesday;Dec;1,61;0;3,6;7,2;23
18.12.2019 09:00;9;Wednesday;Dec;0;0;3,6;7,2;23
18.12.2019 10:00;10;Wednesday;Dec;0;0;1,523;3,046;23
18.12.2019 11:00;11;Wednesday;Dec;0;0;0;0;23
18.12.2019 12:00;12;Wednesday;Dec;0;0;0;0;23
18.12.2019 13:00;13;Wednesday;Dec;1,26;2,52;0;0;23
18.12.2019 14:00;14;Wednesday;Dec;5,94;11,88;0;0;23
18.12.2019 15:00;15;Wednesday;Dec;7,44;5,96;0;8,92;23
18.12.2019 16:00;16;Wednesday;Dec;8,78;7,2;2,02;14,4;23
18.12.2019 17:00;17;Wednesday;Dec;3,9;7,2;3,7;8;23
18.12.2019 18:00;18;Wednesday;Dec;4,8;9,6;1,48;2,96;23
18.12.2019 19:00;19;Wednesday;Dec;9;18;0;0;23
18.12.2019 20:00;20;Wednesday;Dec;10,8;21,6;0;0;23
18.12.2019 21:00;21;Wednesday;Dec;10,8;11,8;0;4,35;23
18.12.2019 22:00;22;Wednesday;Dec;10,8;0;0;7,2;23
18.12.2019 23:00;23;Wednesday;Dec;10,8;0;0;6,678;23
19.12.2019 00:00;0;Thursday;Dec;5,61;0;0;0;23
19.12.2019 01:00;1;Thursday;Dec;3,6;0;0;0;23
19.12.2019 02:00;2;Thursday;Dec;2,23;0;0;0;23
19.12.2019 03:00;3;Thursday;Dec;0;0;0;0;23
19.12.2019 04:00;4;Thursday;Dec;0;0;0;0;23
19.12.2019 05:00;5;Thursday;Dec;0;0;0;0;23
19.12.2019 06:00;6;Thursday;Dec;0;0;0;0;23
19.12.2019 07:00;7;Thursday;Dec;0;0;0;0;23
19.12.2019 08:00;8;Thursday;Dec;0;0;0;0;23
19.12.2019 09:00;9;Thursday;Dec;0;0;0;0;23
19.12.2019 10:00;10;Thursday;Dec;0;0;0;0;23
19.12.2019 11:00;11;Thursday;Dec;0;0;0;0;23
19.12.2019 12:00;12;Thursday;Dec;0;0;0;0;23
19.12.2019 13:00;13;Thursday;Dec;0;0;0;0;23
19.12.2019 14:00;14;Thursday;Dec;1,32;2,64;0;0;23
19.12.2019 15:00;15;Thursday;Dec;3,6;3,34;0;3,86;23
19.12.2019 16:00;16;Thursday;Dec;1,06;0;2,54;7,2;23
19.12.2019 17:00;17;Thursday;Dec;0;0;3,136;6,272;23
19.12.2019 18:00;18;Thursday;Dec;0;0;0;0;23
19.12.2019 19:00;19;Thursday;Dec;3,96;7,92;0;0;23
19.12.2019 20:00;20;Thursday;Dec;8,4;16,56;0;0,24;23
19.12.2019 21:00;21;Thursday;Dec;10,92;13,28;0;5,49;23
19.12.2019 22:00;22;Thursday;Dec;14,78;20,88;0,16;7,2;23
19.12.2019 23:00;23;Thursday;Dec;10,8;21,6;3,6;7,2;23
20.12.2019 00:00;0;Friday;Dec;10,8;21,52;1,819;3,638;23
20.12.2019 01:00;1;Friday;Dec;10,8;14,4;0;0,08;23
20.12.2019 02:00;2;Friday;Dec;10,8;14,4;0;7,2;23
20.12.2019 03:00;3;Friday;Dec;10,8;14,4;0;7,2;23
20.12.2019 04:00;4;Friday;Dec;10,8;11,56;0;7,2;23
20.12.2019 05:00;5;Friday;Dec;10,8;3,77;0;10,63;23
20.12.2019 06:00;6;Friday;Dec;9,94;0;0;14,4;23
20.12.2019 07:00;7;Friday;Dec;7,2;0;0;10,87;23
20.12.2019 08:00;8;Friday;Dec;7,2;0;0;7,2;23
20.12.2019 09:00;9;Friday;Dec;7,2;0;0;7,2;23
20.12.2019 10:00;10;Friday;Dec;7,2;0;0;7,2;23
20.12.2019 11:00;11;Friday;Dec;4,48;0;0;2,142;23
20.12.2019 12:00;12;Friday;Dec;3,41;0;0;0;23
20.12.2019 13:00;13;Friday;Dec;1,14;2,28;0;0;23
20.12.2019 14:00;14;Friday;Dec;4,5;9;0;0;23
20.12.2019 15:00;15;Friday;Dec;7,2;14,4;0;0;23
20.12.2019 16:00;16;Friday;Dec;8,04;11,67;0;4,41;23
20.12.2019 17:00;17;Friday;Dec;12,54;12,29;0;14,968;23
20.12.2019 18:00;18;Friday;Dec;11,15;12,48;0,672;5,894;23
20.12.2019 19:00;19;Friday;Dec;14,4;14,43;0;7,17;23
20.12.2019 20:00;20;Friday;Dec;18,81;23,63;0;1,408;23
20.12.2019 21:00;21;Friday;Dec;18,27;24,59;0;10,21;23
20.12.2019 22:00;22;Friday;Dec;21,27;21,48;0,2;16,124;23
20.12.2019 23:00;23;Friday;Dec;14,4;18,49;3,6;9,218;23
21.12.2019 00:00;0;Saturday;Dec;14,4;8,61;3,6;12,99;23
21.12.2019 01:00;1;Saturday;Dec;12,73;7,2;3,6;14,4;23
21.12.2019 02:00;2;Saturday;Dec;7,9;7,2;5,85;14,4;23
21.12.2019 03:00;3;Saturday;Dec;3,6;7,2;7,2;14,4;23
21.12.2019 04:00;4;Saturday;Dec;3,6;7,2;7,2;14,4;23
21.12.2019 05:00;5;Saturday;Dec;3,6;7,2;7,2;14,4;23
21.12.2019 06:00;6;Saturday;Dec;3,6;5,73;5,492;12,454;23
21.12.2019 07:00;7;Saturday;Dec;3,6;0;3,6;14,4;23
21.12.2019 08:00;8;Saturday;Dec;3,6;0;3,6;14,4;23
21.12.2019 09:00;9;Saturday;Dec;3,6;0;3,6;14,4;23
21.12.2019 10:00;10;Saturday;Dec;3,6;0;3,6;14,4;23
21.12.2019 11:00;11;Saturday;Dec;5,82;2,22;5,747;20,914;23
21.12.2019 12:00;12;Saturday;Dec;3,6;0;0,891;5,19;23
21.12.2019 13:00;13;Saturday;Dec;3,6;0;0;0;23
21.12.2019 14:00;14;Saturday;Dec;3,6;0;0;0;23
21.12.2019 15:00;15;Saturday;Dec;3,6;0;0;0;23
21.12.2019 16:00;16;Saturday;Dec;1,53;0;0;0;23
21.12.2019 17:00;17;Saturday;Dec;0;0;0;0;23
21.12.2019 18:00;18;Saturday;Dec;0;0;0;0;23
21.12.2019 19:00;19;Saturday;Dec;0;0;0;0;23
21.12.2019 20:00;20;Saturday;Dec;2,7;5,4;0;0;23
21.12.2019 21:00;21;Saturday;Dec;3,6;7,2;0;0;23
21.12.2019 22:00;22;Saturday;Dec;3,6;0,64;0;6,56;23
21.12.2019 23:00;23;Saturday;Dec;3,34;0;0,26;7,2;23
22.12.2019 00:00;0;Sunday;Dec;0;0;3,6;7,2;23
22.12.2019 01:00;1;Sunday;Dec;0;0;3,6;7,2;23
22.12.2019 02:00;2;Sunday;Dec;0;0;3,6;7,2;23
22.12.2019 03:00;3;Sunday;Dec;0;0;3,6;7,2;23
22.12.2019 04:00;4;Sunday;Dec;0;0;3,6;7,2;23
22.12.2019 05:00;5;Sunday;Dec;0;0;3,6;7,2;23
22.12.2019 06:00;6;Sunday;Dec;0;0;3,6;7,2;23
22.12.2019 07:00;7;Sunday;Dec;0;0;3,6;7,2;23
22.12.2019 08:00;8;Sunday;Dec;0;0;3,6;7,2;23
22.12.2019 09:00;9;Sunday;Dec;0;0;3,6;7,2;23
22.12.2019 10:00;10;Sunday;Dec;0;0;3,6;7,2;23
22.12.2019 11:00;11;Sunday;Dec;3,18;6,36;3,6;7,2;23
22.12.2019 12:00;12;Sunday;Dec;3,6;0,84;3,6;13,56;23
22.12.2019 13:00;13;Sunday;Dec;1,08;1,32;4,568;9,976;23
22.12.2019 14:00;14;Sunday;Dec;3,6;5,03;3,6;9,37;23
22.12.2019 15:00;15;Sunday;Dec;5,63;6,72;4,105;19,59;23
22.12.2019 16:00;16;Sunday;Dec;3,18;0;4,02;14,4;23
22.12.2019 17:00;17;Sunday;Dec;0,36;0,72;7,2;12,302;23
22.12.2019 18:00;18;Sunday;Dec;3,6;7,2;5,971;7,2;23
22.12.2019 19:00;19;Sunday;Dec;3,6;3,79;3,6;9,1;23
22.12.2019 20:00;20;Sunday;Dec;3,9;0,6;3,6;7,2;23
22.12.2019 21:00;21;Sunday;Dec;5,47;9,84;3,6;7,2;23
22.12.2019 22:00;22;Sunday;Dec;7,2;6,86;3,6;14,74;23
22.12.2019 23:00;23;Sunday;Dec;3,67;0;7,13;21,6;23
23.12.2019 00:00;0;Monday;Dec;1,21;0;9,59;21,6;24
23.12.2019 01:00;1;Monday;Dec;0;0;10,8;21,6;24
23.12.2019 02:00;2;Monday;Dec;0;0;10,8;21,6;24
23.12.2019 03:00;3;Monday;Dec;0;0;10,8;21,6;24
23.12.2019 04:00;4;Monday;Dec;0;0;10,8;21,6;24
23.12.2019 05:00;5;Monday;Dec;0;0;10,8;21,6;24
23.12.2019 06:00;6;Monday;Dec;0;0;10,8;21,6;24
23.12.2019 07:00;7;Monday;Dec;0;0;10,8;21,6;24
23.12.2019 08:00;8;Monday;Dec;0;0;7,475;14,95;24
23.12.2019 09:00;9;Monday;Dec;1,32;2,04;3,6;9,452;24
23.12.2019 10:00;10;Monday;Dec;0,72;0;3,706;7,2;24
23.12.2019 11:00;11;Monday;Dec;5,54;9,09;3,6;7,2;24
23.12.2019 12:00;12;Monday;Dec;4,93;7,2;3,6;7,2;24
23.12.2019 13:00;13;Monday;Dec;10,2;19,69;1,559;8,722;24
23.12.2019 14:00;14;Monday;Dec;10,09;9,29;0;0;24
23.12.2019 15:00;15;Monday;Dec;8,66;8,42;2,14;5,98;24
23.12.2019 16:00;16;Monday;Dec;9,54;8;3,6;7,2;24
23.12.2019 17:00;17;Monday;Dec;12,17;14,38;3,129;8,558;24
23.12.2019 18:00;18;Monday;Dec;14,7;14,69;0;0,67;24
23.12.2019 19:00;19;Monday;Dec;13,8;13,76;0;1,488;24
23.12.2019 20:00;20;Monday;Dec;8,05;7,2;0,34;7,2;24
23.12.2019 21:00;21;Monday;Dec;3,6;6,01;3,6;8,39;24
23.12.2019 22:00;22;Monday;Dec;3,6;0;3,071;13,342;24
23.12.2019 23:00;23;Monday;Dec;3,6;0;0;7,2;24
24.12.2019 00:00;0;Tuesday;Dec;3,6;0;0;7,2;22
24.12.2019 01:00;1;Tuesday;Dec;3,6;0;0;7,2;22
24.12.2019 02:00;2;Tuesday;Dec;4,99;5,88;1,55;7,2;22
24.12.2019 03:00;3;Tuesday;Dec;3,6;7,2;3,6;7,2;22
24.12.2019 04:00;4;Tuesday;Dec;3,6;3,1;3,6;11,3;22
24.12.2019 05:00;5;Tuesday;Dec;3,6;0;3,6;14,4;22
24.12.2019 06:00;6;Tuesday;Dec;2,44;0;4,76;14,4;22
24.12.2019 07:00;7;Tuesday;Dec;0;0;7,2;14,4;22
24.12.2019 08:00;8;Tuesday;Dec;0;0;6,734;13,468;22
24.12.2019 09:00;9;Tuesday;Dec;0;0;3,6;7,2;22
24.12.2019 10:00;10;Tuesday;Dec;4,26;8,52;0,78;1,56;22
24.12.2019 11:00;11;Tuesday;Dec;7,2;13,69;0;0,71;22
24.12.2019 12:00;12;Tuesday;Dec;7,2;0,42;0;12,388;22
24.12.2019 13:00;13;Tuesday;Dec;3,97;0;0,124;1,708;22
24.12.2019 14:00;14;Tuesday;Dec;0;0;0;0;22
24.12.2019 15:00;15;Tuesday;Dec;0;0;0;0;22
24.12.2019 16:00;16;Tuesday;Dec;0;0;0;0;22
24.12.2019 17:00;17;Tuesday;Dec;0;0;0;0;22
24.12.2019 18:00;18;Tuesday;Dec;0;0;0;0;22
24.12.2019 19:00;19;Tuesday;Dec;0;0;0;0;22
24.12.2019 20:00;20;Tuesday;Dec;0;0;0;0;22
24.12.2019 21:00;21;Tuesday;Dec;0;0;0;0;22
24.12.2019 22:00;22;Tuesday;Dec;0;0;0;0;22
24.12.2019 23:00;23;Tuesday;Dec;0;0;0;0;22
25.12.2019 00:00;0;Wednesday;Dec;0;0;0;0;22
25.12.2019 01:00;1;Wednesday;Dec;0;0;0;0;22
25.12.2019 02:00;2;Wednesday;Dec;0;0;0;0;22
25.12.2019 03:00;3;Wednesday;Dec;0;0;0;0;22
25.12.2019 04:00;4;Wednesday;Dec;0;0;0;0;22
25.12.2019 05:00;5;Wednesday;Dec;0;0;0;0;22
25.12.2019 06:00;6;Wednesday;Dec;0;0;0;0;22
25.12.2019 07:00;7;Wednesday;Dec;0;0;0;0;22
25.12.2019 08:00;8;Wednesday;Dec;0;0;0;0;22
25.12.2019 09:00;9;Wednesday;Dec;0,12;0,24;0;0;22
25.12.2019 10:00;10;Wednesday;Dec;3,6;7,2;0;0;22
25.12.2019 11:00;11;Wednesday;Dec;3,6;1,44;0;5,76;22
25.12.2019 12:00;12;Wednesday;Dec;1,56;0;2,04;7,2;22
25.12.2019 13:00;13;Wednesday;Dec;3,42;6,84;3,6;7,2;22
25.12.2019 14:00;14;Wednesday;Dec;3,6;7,2;3,6;7,2;22
25.12.2019 15:00;15;Wednesday;Dec;3,78;7,56;1,717;3,434;22
25.12.2019 16:00;16;Wednesday;Dec;7,2;12,84;0;1,56;22
25.12.2019 17:00;17;Wednesday;Dec;5,82;7,2;0;0,792;22
25.12.2019 18:00;18;Wednesday;Dec;3,6;7,2;0;0;22
25.12.2019 19:00;19;Wednesday;Dec;3,6;2,86;0;0,91;22
25.12.2019 20:00;20;Wednesday;Dec;3,6;0;0;0;22
25.12.2019 21:00;21;Wednesday;Dec;3,6;0;0;0;22
25.12.2019 22:00;22;Wednesday;Dec;4,86;2,52;0;0;22
25.12.2019 23:00;23;Wednesday;Dec;7,2;7,2;0;0;22
26.12.2019 00:00;0;Thursday;Dec;8,88;8,34;0;2,22;22
26.12.2019 01:00;1;Thursday;Dec;9,88;7,2;0;7,2;22
26.12.2019 02:00;2;Thursday;Dec;6,24;7,2;0,96;7,2;22
26.12.2019 03:00;3;Thursday;Dec;3,6;1,01;3,6;13,39;22
26.12.2019 04:00;4;Thursday;Dec;3,6;0;3,6;14,4;22
26.12.2019 05:00;5;Thursday;Dec;2,69;0;4,51;14,4;22
26.12.2019 06:00;6;Thursday;Dec;0;0;7,2;14,4;22
26.12.2019 07:00;7;Thursday;Dec;2,58;5,16;7,2;14,4;22
26.12.2019 08:00;8;Thursday;Dec;3,6;7,2;7,2;14,4;22
26.12.2019 09:00;9;Thursday;Dec;3,6;7,2;7,2;14,4;22
26.12.2019 10:00;10;Thursday;Dec;3,6;4,99;7,2;16,61;22
26.12.2019 11:00;11;Thursday;Dec;3,66;0,12;7,2;16,83;22
26.12.2019 12:00;12;Thursday;Dec;7,2;7,2;7,2;14,4;22
26.12.2019 13:00;13;Thursday;Dec;7,2;7,2;4,148;8,296;22
26.12.2019 14:00;14;Thursday;Dec;5,71;10,68;0;0;22
26.12.2019 15:00;15;Thursday;Dec;7,2;14,4;0;0;22
26.12.2019 16:00;16;Thursday;Dec;7,2;7,27;0;5,352;22
26.12.2019 17:00;17;Thursday;Dec;9,42;4,44;0;7,042;22
26.12.2019 18:00;18;Thursday;Dec;8,97;10,32;0;0,006;22
26.12.2019 19:00;19;Thursday;Dec;8,7;7,2;0;0;22
26.12.2019 20:00;20;Thursday;Dec;7,2;7,2;0;0;22
26.12.2019 21:00;21;Thursday;Dec;5,32;7,2;0;0;22
26.12.2019 22:00;22;Thursday;Dec;3,6;7,2;0;0;22
26.12.2019 23:00;23;Thursday;Dec;3,6;6,12;0;1,08;22
27.12.2019 00:00;0;Friday;Dec;3,6;0;0;7,2;22
27.12.2019 01:00;1;Friday;Dec;3,6;0;0;7,2;22
27.12.2019 02:00;2;Friday;Dec;3,6;0;0;7,2;22
27.12.2019 03:00;3;Friday;Dec;3,6;0;0;7,2;22
27.12.2019 04:00;4;Friday;Dec;3,6;0;0;7,2;22
27.12.2019 05:00;5;Friday;Dec;3,6;0;0;7,2;22
27.12.2019 06:00;6;Friday;Dec;1,14;0;2,46;7,2;22
27.12.2019 07:00;7;Friday;Dec;0;0;3,6;7,2;22
27.12.2019 08:00;8;Friday;Dec;0;0;3,6;7,2;22
27.12.2019 09:00;9;Friday;Dec;0;0;3,6;7,2;22
27.12.2019 10:00;10;Friday;Dec;2,1;4,2;2,953;5,906;22
27.12.2019 11:00;11;Friday;Dec;4,68;5,45;0;3,91;22
27.12.2019 12:00;12;Friday;Dec;5,39;4,82;1,81;9,58;22
27.12.2019 13:00;13;Friday;Dec;3,68;2,76;4,9;14,4;22
27.12.2019 14:00;14;Friday;Dec;3,6;7,2;5,235;10,47;22
27.12.2019 15:00;15;Friday;Dec;3,6;5,82;3,6;7,2;22
27.12.2019 16:00;16;Friday;Dec;6,96;6,72;3,6;7,2;22
27.12.2019 17:00;17;Friday;Dec;7,38;1,13;3,6;13,63;22
27.12.2019 18:00;18;Friday;Dec;4,13;7,2;6,67;14,4;22
27.12.2019 19:00;19;Friday;Dec;7,08;14,16;7,2;14,4;22
27.12.2019 20:00;20;Friday;Dec;7,2;14,4;7,2;14,4;22
27.12.2019 21:00;21;Friday;Dec;7,2;11,72;4,918;12,516;22
27.12.2019 22:00;22;Friday;Dec;7,2;7,2;3,6;14,4;22
27.12.2019 23:00;23;Friday;Dec;8,22;9,24;3,6;7,416;22
28.12.2019 00:00;0;Saturday;Dec;12,84;14,12;3,6;7,2;22
28.12.2019 01:00;1;Saturday;Dec;11,9;11,56;3,6;10,04;22
28.12.2019 02:00;2;Saturday;Dec;10,8;7,2;3,6;14,4;22
28.12.2019 03:00;3;Saturday;Dec;8,98;7,2;5,42;14,4;22
28.12.2019 04:00;4;Saturday;Dec;7,2;2,17;7,2;19,43;22
28.12.2019 05:00;5;Saturday;Dec;6,32;0;7,2;21,6;22
28.12.2019 06:00;6;Saturday;Dec;3,6;0;7,2;21,6;22
28.12.2019 07:00;7;Saturday;Dec;3,6;0;7,2;21,6;22
28.12.2019 08:00;8;Saturday;Dec;0,61;0;10,19;21,6;22
28.12.2019 09:00;9;Saturday;Dec;0;0;9,889;19,778;22
28.12.2019 10:00;10;Saturday;Dec;0;0;5,773;11,546;22
28.12.2019 11:00;11;Saturday;Dec;0;0;3,6;7,2;22
28.12.2019 12:00;12;Saturday;Dec;0;0;3,6;7,2;22
28.12.2019 13:00;13;Saturday;Dec;0;0;2,02;4,04;22
28.12.2019 14:00;14;Saturday;Dec;0;0;0;0;22
28.12.2019 15:00;15;Saturday;Dec;2,58;5,16;0;0;22
28.12.2019 16:00;16;Saturday;Dec;7,2;14,4;0;0;22
28.12.2019 17:00;17;Saturday;Dec;7,2;7,76;0;2,11;22
28.12.2019 18:00;18;Saturday;Dec;6,32;3,86;0;3,34;22
28.12.2019 19:00;19;Saturday;Dec;4,14;1,08;0;7,2;22
28.12.2019 20:00;20;Saturday;Dec;9,24;11,28;0;7,2;22
28.12.2019 21:00;21;Saturday;Dec;7,88;14,4;2,92;7,2;22
28.12.2019 22:00;22;Saturday;Dec;7,2;7,68;3,6;13,92;22
28.12.2019 23:00;23;Saturday;Dec;7,2;0;3,6;16,024;22
29.12.2019 00:00;0;Sunday;Dec;4,56;0;3,6;7,2;22
29.12.2019 01:00;1;Sunday;Dec;2,1;0;3,6;7,2;22
29.12.2019 02:00;2;Sunday;Dec;0;0;3,6;7,2;22
29.12.2019 03:00;3;Sunday;Dec;0;0;3,6;7,2;22
29.12.2019 04:00;4;Sunday;Dec;0;0;3,6;7,2;22
29.12.2019 05:00;5;Sunday;Dec;0;0;3,6;7,2;22
29.12.2019 06:00;6;Sunday;Dec;0;0;3,6;7,2;22
29.12.2019 07:00;7;Sunday;Dec;0;0;3,6;7,2;22
29.12.2019 08:00;8;Sunday;Dec;0;0;3,6;7,2;22
29.12.2019 09:00;9;Sunday;Dec;0;0;3,6;7,2;22
29.12.2019 10:00;10;Sunday;Dec;0,84;1,68;3,6;7,2;22
29.12.2019 11:00;11;Sunday;Dec;3,6;7,2;0,926;1,852;22
29.12.2019 12:00;12;Sunday;Dec;3,6;1,49;0;5,71;22
29.12.2019 13:00;13;Sunday;Dec;2,33;0;0;4,356;22
29.12.2019 14:00;14;Sunday;Dec;1,68;3,36;0;0;22
29.12.2019 15:00;15;Sunday;Dec;3,6;7,2;0;0;22
29.12.2019 16:00;16;Sunday;Dec;6,54;13,08;0;0;22
29.12.2019 17:00;17;Sunday;Dec;7,2;14,31;0;0,09;22
29.12.2019 18:00;18;Sunday;Dec;7,2;7,2;0;7,2;22
29.12.2019 19:00;19;Sunday;Dec;6,45;7,2;0;5,344;22
29.12.2019 20:00;20;Sunday;Dec;6,24;12,48;0;0;22
29.12.2019 21:00;21;Sunday;Dec;7,2;14,4;0;0;22
29.12.2019 22:00;22;Sunday;Dec;7,2;10,97;0;3,43;22
29.12.2019 23:00;23;Sunday;Dec;7,2;2,9;0;7,214;22
30.12.2019 00:00;0;Monday;Dec;7,2;0;0;7,2;22
30.12.2019 01:00;1;Monday;Dec;7,2;0;0;7,2;22
30.12.2019 02:00;2;Monday;Dec;5,54;0;0;7,2;22
30.12.2019 03:00;3;Monday;Dec;3,6;0;0;7,2;22
30.12.2019 04:00;4;Monday;Dec;3,6;0;0;7,2;22
30.12.2019 05:00;5;Monday;Dec;3,6;0;0;7,2;22
30.12.2019 06:00;6;Monday;Dec;1,85;0;1,75;7,2;22
30.12.2019 07:00;7;Monday;Dec;0;0;3,6;7,2;22
30.12.2019 08:00;8;Monday;Dec;0;0;3,6;7,2;22
30.12.2019 09:00;9;Monday;Dec;0;0;3,6;7,2;22
30.12.2019 10:00;10;Monday;Dec;0;0;3,6;7,2;22
30.12.2019 11:00;11;Monday;Dec;0;0;1,529;3,058;22
30.12.2019 12:00;12;Monday;Dec;0;0;0;0;22
30.12.2019 13:00;13;Monday;Dec;0;0;0;0;22
30.12.2019 14:00;14;Monday;Dec;6,96;13,92;0;0;22
30.12.2019 15:00;15;Monday;Dec;14,4;28,8;0;0;22
30.12.2019 16:00;16;Monday;Dec;14,4;14,55;0;14,25;22
30.12.2019 17:00;17;Monday;Dec;13,39;7,2;0,392;20,364;22
30.12.2019 18:00;18;Monday;Dec;6,68;6,82;0,223;4,258;22
30.12.2019 19:00;19;Monday;Dec;7,2;7,2;0;0;22
30.12.2019 20:00;20;Monday;Dec;9,48;5,23;0;6,53;22
30.12.2019 21:00;21;Monday;Dec;11,83;14,4;2,57;7,2;22
30.12.2019 22:00;22;Monday;Dec;10,8;14,4;3,6;7,2;22
30.12.2019 23:00;23;Monday;Dec;7,9;9,48;3,6;12,12;22
31.12.2019 00:00;0;Tuesday;Dec;7,2;1,52;2,738;12,676;22
31.12.2019 01:00;1;Tuesday;Dec;7,2;0;0;7,2;22
31.12.2019 02:00;2;Tuesday;Dec;4,2;0;3;7,2;22
31.12.2019 03:00;3;Tuesday;Dec;1,88;0;3,6;7,2;22
31.12.2019 04:00;4;Tuesday;Dec;0;0;3,6;7,2;22
31.12.2019 05:00;5;Tuesday;Dec;0;0;3,6;7,2;22
31.12.2019 06:00;6;Tuesday;Dec;0;0;3,6;7,2;22
31.12.2019 07:00;7;Tuesday;Dec;0;0;3,6;7,2;22
31.12.2019 08:00;8;Tuesday;Dec;0;0;3,6;7,2;22
31.12.2019 09:00;9;Tuesday;Dec;0;0;3,6;7,2;22
31.12.2019 10:00;10;Tuesday;Dec;0,9;1,8;3,6;7,2;22
31.12.2019 11:00;11;Tuesday;Dec;3,6;7,2;3,6;7,2;22
31.12.2019 12:00;12;Tuesday;Dec;3,6;7,2;0,319;0,638;22
31.12.2019 13:00;13;Tuesday;Dec;4,14;8,28;0;0;22
31.12.2019 14:00;14;Tuesday;Dec;7,2;10,35;0;0;22
31.12.2019 15:00;15;Tuesday;Dec;10,5;13,8;0;0;22
31.12.2019 16:00;16;Tuesday;Dec;10,8;14,4;0;0;22
31.12.2019 17:00;17;Tuesday;Dec;10,8;12,02;0;2,38;22
31.12.2019 18:00;18;Tuesday;Dec;7,65;7,2;0;0,424;22
31.12.2019 19:00;19;Tuesday;Dec;7,2;0,41;0;6,79;22
31.12.2019 20:00;20;Tuesday;Dec;4,58;0,12;0;7,2;22
31.12.2019 21:00;21;Tuesday;Dec;7,2;7,2;0;3,22;22
31.12.2019 22:00;22;Tuesday;Dec;7,2;7,2;0;0;22
31.12.2019 23:00;23;Tuesday;Dec;7,2;3,95;0;3,25;22
01.01.2020 00:00;0;Wednesday;Jan;4,79;0,48;0;7,2;24
01.01.2020 01:00;1;Wednesday;Jan;7,2;7,2;0;7,2;24
01.01.2020 02:00;2;Wednesday;Jan;4,01;7,2;3,19;7,2;24
01.01.2020 03:00;3;Wednesday;Jan;3,6;7,2;3,6;7,2;24
