date_from;daily_hour;weekday;month;Synthetic_3_6kW;Synthetic_7_2kW;Flex_3_6kW;Flex_7_2kW;n_private
17.12.2019 07:00;7;Tuesday;Dec;10,8;12,54;42,625;84,044;49
17.12.2019 08:00;8;Tuesday;Dec;10,8;7,2;23,904;55,552;49
17.12.2019 09:00;9;Tuesday;Dec;10,2;5,57;19,907;44,83;49
17.12.2019 10:00;10;Tuesday;Dec;7,2;0;18;50,4;49
17.12.2019 11:00;11;Tuesday;Dec;7,25;0,05;18,016;50,482;49
17.12.2019 12:00;12;Tuesday;Dec;2,88;0;22,32;50,4;49
17.12.2019 13:00;13;Tuesday;Dec;3;6;19,524;39,048;49
17.12.2019 14:00;14;Tuesday;Dec;6,06;6;18;42,12;49
17.12.2019 15:00;15;Tuesday;Dec;9,48;16,88;18,909;40,284;49
17.12.2019 16:00;16;Tuesday;Dec;21,56;23,12;20,372;54,464;49
17.12.2019 17:00;17;Tuesday;Dec;20,83;15,83;26,081;73,012;49
17.12.2019 18:00;18;Tuesday;Dec;4,96;6,62;29,518;59,776;49
17.12.2019 19:00;19;Tuesday;Dec;14,46;21,72;28,8;63,066;49
17.12.2019 20:00;20;Tuesday;Dec;24,47;29,54;28,493;72,82;49
17.12.2019 21:00;21;Tuesday;Dec;27,21;31,44;35,31;93,6;49
17.12.2019 22:00;22;Tuesday;Dec;31,9;46,56;43,52;104,28;49
17.12.2019 23:00;23;Tuesday;Dec;28,86;28,1;50,34;130,3;49
18.12.2019 00:00;0;Wednesday;Dec;21,6;15,79;57,6;142,61;49
18.12.2019 01:00;1;Wednesday;Dec;18,74;9,28;60,46;149,12;49
18.12.2019 02:00;2;Wednesday;Dec;9,25;7,2;69,95;151,2;49
18.12.2019 03:00;3;Wednesday;Dec;7,2;7,2;72;151,2;49
18.12.2019 04:00;4;Wednesday;Dec;6,1;7,2;73,1;151,2;49
18.12.2019 05:00;5;Wednesday;Dec;3,6;5,59;75,6;152,81;49
18.12.2019 06:00;6;Wednesday;Dec;3,6;0;70,079;147,358;49
18.12.2019 07:00;7;Wednesday;Dec;3,6;0;50,728;104,626;49
18.12.2019 08:00;8;Wednesday;Dec;6,3;5,4;21,937;43,874;49
18.12.2019 09:00;9;Wednesday;Dec;7,2;7,2;18;36;49
18.12.2019 10:00;10;Wednesday;Dec;11,94;16,68;15,025;30,05;49
18.12.2019 11:00;11;Wednesday;Dec;20,56;18,57;14,143;43,636;49
18.12.2019 12:00;12;Wednesday;Dec;14,49;7,2;12,729;40,858;49
18.12.2019 13:00;13;Wednesday;Dec;10,71;10,13;11,279;33,848;49
18.12.2019 14:00;14;Wednesday;Dec;7,2;7,2;10,8;28,8;49
18.12.2019 15:00;15;Wednesday;Dec;15,16;19,51;12,391;34,472;49
18.12.2019 16:00;16;Wednesday;Dec;36,59;46,28;6,362;45,928;49
18.12.2019 17:00;17;Wednesday;Dec;34,02;37,2;10,36;46,16;49
18.12.2019 18:00;18;Wednesday;Dec;26,52;36,08;19,366;55,692;49
18.12.2019 19:00;19;Wednesday;Dec;37,36;34,64;20,3;80,68;49
18.12.2019 20:00;20;Wednesday;Dec;38,38;53,35;35,011;100,192;49
18.12.2019 21:00;21;Wednesday;Dec;41,93;40,46;43,63;136,04;49
18.12.2019 22:00;22;Wednesday;Dec;32,06;35,23;60,64;150,17;49
18.12.2019 23:00;23;Wednesday;Dec;25,19;38,64;73,33;158,4;49
19.12.2019 00:00;0;Thursday;Dec;23,88;29,77;76,92;171,83;51
19.12.2019 01:00;1;Thursday;Dec;21,6;17,56;79,2;184,04;51
19.12.2019 02:00;2;Thursday;Dec;20,93;7,52;79,87;194,08;51
19.12.2019 03:00;3;Thursday;Dec;17,68;6,1;83,12;195,5;51
19.12.2019 04:00;4;Thursday;Dec;12,08;0;88,72;201,6;51
19.12.2019 05:00;5;Thursday;Dec;9,13;0;91,67;199,388;51
19.12.2019 06:00;6;Thursday;Dec;3,6;0;90,69;185,412;51
19.12.2019 07:00;7;Thursday;Dec;3,6;0;57,31;118,692;51
19.12.2019 08:00;8;Thursday;Dec;5,52;3,84;26,287;52,574;51
19.12.2019 09:00;9;Thursday;Dec;7,2;7,2;18,983;37,966;51
19.12.2019 10:00;10;Thursday;Dec;8,28;8,46;18;36,9;51
19.12.2019 11:00;11;Thursday;Dec;10,6;4,45;15,045;40,04;51
19.12.2019 12:00;12;Thursday;Dec;5,95;0,84;9,794;30,648;51
19.12.2019 13:00;13;Thursday;Dec;4,62;5,65;6,18;15,95;51
19.12.2019 14:00;14;Thursday;Dec;4,99;2,52;11,93;28,8;51
19.12.2019 15:00;15;Thursday;Dec;6,12;12,24;13,175;20,99;51
19.12.2019 16:00;16;Thursday;Dec;34,3;49,48;8,21;29,97;51
19.12.2019 17:00;17;Thursday;Dec;30,85;39,88;12,285;49,806;51
19.12.2019 18:00;18;Thursday;Dec;27,44;31,84;15,559;57,696;51
19.12.2019 19:00;19;Thursday;Dec;37,91;42,7;16,512;55,956;51
19.12.2019 20:00;20;Thursday;Dec;40,14;47,95;19,226;61,25;51
19.12.2019 21:00;21;Thursday;Dec;46,35;42,33;25,915;82,79;51
19.12.2019 22:00;22;Thursday;Dec;41,74;39,28;28,688;82,416;51
19.12.2019 23:00;23;Thursday;Dec;28,2;29,6;35,62;90,88;51
20.12.2019 00:00;0;Friday;Dec;17,23;16,71;43,97;105,69;52
20.12.2019 01:00;1;Friday;Dec;14,4;9,6;46,8;112,8;52
20.12.2019 02:00;2;Friday;Dec;11,5;7,2;49,7;115,2;52
20.12.2019 03:00;3;Friday;Dec;8,64;7,2;52,56;115,2;52
20.12.2019 04:00;4;Friday;Dec;7,2;1,14;54;121,26;52
20.12.2019 05:00;5;Friday;Dec;5,69;0;55,51;121,428;52
20.12.2019 06:00;6;Friday;Dec;3,6;0;54,483;110,718;52
20.12.2019 07:00;7;Friday;Dec;3,6;0;39,097;78,194;52
20.12.2019 08:00;8;Friday;Dec;4,98;2,76;28,123;58,766;52
20.12.2019 09:00;9;Friday;Dec;8,37;3,51;24,96;54,11;52
20.12.2019 10:00;10;Friday;Dec;7,2;7,2;22,533;45,066;52
20.12.2019 11:00;11;Friday;Dec;11,42;19,94;21,619;40,264;52
20.12.2019 12:00;12;Friday;Dec;20,25;30,72;18,504;43,792;52
20.12.2019 13:00;13;Friday;Dec;19,61;19,57;16,158;51,966;52
20.12.2019 14:00;14;Friday;Dec;21,49;20,79;20,945;62,41;52
20.12.2019 15:00;15;Friday;Dec;30,83;43,76;23,166;63,732;52
20.12.2019 16:00;16;Friday;Dec;39,57;50,92;23,012;63,524;52
20.12.2019 17:00;17;Friday;Dec;44,51;55,03;28,561;76,842;52
20.12.2019 18:00;18;Friday;Dec;49,23;37,13;35,444;125,35;52
20.12.2019 19:00;19;Friday;Dec;45,03;49,58;46,164;135,388;52
20.12.2019 20:00;20;Friday;Dec;37,5;36,41;51,02;131,614;52
20.12.2019 21:00;21;Friday;Dec;33,74;28,36;58,33;148,04;52
20.12.2019 22:00;22;Friday;Dec;27,35;31,8;68,07;155,4;52
20.12.2019 23:00;23;Friday;Dec;22,11;21,12;75,09;173,28;52
21.12.2019 00:00;0;Saturday;Dec;16,73;18;82,27;180;52
21.12.2019 01:00;1;Saturday;Dec;11,42;11,73;89,38;189,87;52
21.12.2019 02:00;2;Saturday;Dec;10,8;4,05;90;197,55;52
21.12.2019 03:00;3;Saturday;Dec;10,8;0;90;201,6;52
21.12.2019 04:00;4;Saturday;Dec;9,45;0;91,35;201,6;52
21.12.2019 05:00;5;Saturday;Dec;7,2;0;93,6;201,6;52
21.12.2019 06:00;6;Saturday;Dec;7,2;0;92,599;200,938;52
21.12.2019 07:00;7;Saturday;Dec;4,15;0;90,546;189,392;52
21.12.2019 08:00;8;Saturday;Dec;3,6;0;85,6;178,4;52
21.12.2019 09:00;9;Saturday;Dec;0,08;0;85,271;170,702;52
21.12.2019 10:00;10;Saturday;Dec;0;0;73,267;146,534;52
21.12.2019 11:00;11;Saturday;Dec;2,29;4,57;59,778;119,566;52
21.12.2019 12:00;12;Saturday;Dec;11,04;12,96;46,626;102,674;52
21.12.2019 13:00;13;Saturday;Dec;11,4;16,44;44,119;99,878;52
21.12.2019 14:00;14;Saturday;Dec;13,41;14,71;39,236;90,576;52
21.12.2019 15:00;15;Saturday;Dec;27,64;39,66;38,72;91,336;52
21.12.2019 16:00;16;Saturday;Dec;35,34;44,51;40,49;102,67;52
21.12.2019 17:00;17;Saturday;Dec;39,69;37,27;44,333;136,51;52
21.12.2019 18:00;18;Saturday;Dec;29,07;22,16;52,268;135,448;52
21.12.2019 19:00;19;Saturday;Dec;27,38;20,16;53,306;139,062;52
21.12.2019 20:00;20;Saturday;Dec;19,98;11,76;61,627;156,814;52
21.12.2019 21:00;21;Saturday;Dec;11,7;12,85;74,404;159,358;52
21.12.2019 22:00;22;Saturday;Dec;9,43;13,44;76,49;158,4;52
21.12.2019 23:00;23;Saturday;Dec;9,06;13,44;79,2;163,08;52
22.12.2019 00:00;0;Sunday;Dec;9,24;13,75;80,76;166,25;52
22.12.2019 01:00;1;Sunday;Dec;7,2;7,2;82,8;172,8;52
22.12.2019 02:00;2;Sunday;Dec;4,81;6,42;85,19;173,58;52
22.12.2019 03:00;3;Sunday;Dec;6,54;4,39;86,4;187,2;52
22.12.2019 04:00;4;Sunday;Dec;5,05;0;88,55;187,2;52
22.12.2019 05:00;5;Sunday;Dec;3,6;0;90;187,2;52
22.12.2019 06:00;6;Sunday;Dec;3,6;0;90;187,2;52
22.12.2019 07:00;7;Sunday;Dec;3,6;0;87,246;181,692;52
22.12.2019 08:00;8;Sunday;Dec;3,6;0;86,4;177,234;52
22.12.2019 09:00;9;Sunday;Dec;1,02;0;84,153;168,306;52
22.12.2019 10:00;10;Sunday;Dec;0;0;76,01;150,184;52
22.12.2019 11:00;11;Sunday;Dec;0;0;59,385;114,516;52
22.12.2019 12:00;12;Sunday;Dec;0;0;49,172;93,364;52
22.12.2019 13:00;13;Sunday;Dec;5,94;11,88;38,978;77,956;52
22.12.2019 14:00;14;Sunday;Dec;18,54;27,01;35,604;83,628;52
22.12.2019 15:00;15;Sunday;Dec;28,9;42,8;37,56;92,13;52
22.12.2019 16:00;16;Sunday;Dec;23,57;14,54;36,099;98,868;52
22.12.2019 17:00;17;Sunday;Dec;15,5;14,06;29,746;80,92;52
22.12.2019 18:00;18;Sunday;Dec;22,55;34,73;32,437;64,764;52
22.12.2019 19:00;19;Sunday;Dec;26,04;30,88;31,915;86,094;52
22.12.2019 20:00;20;Sunday;Dec;21,7;22,19;38,331;90,672;52
22.12.2019 21:00;21;Sunday;Dec;28,7;29,96;40,96;108,7;52
22.12.2019 22:00;22;Sunday;Dec;30,2;23,26;43,98;118,94;52
22.12.2019 23:00;23;Sunday;Dec;18,53;15,58;53,47;128,42;52
23.12.2019 00:00;0;Monday;Dec;12,37;7,2;58,229;133,998;52
23.12.2019 01:00;1;Monday;Dec;9,99;9,51;64,32;136,8;52
23.12.2019 02:00;2;Monday;Dec;3,97;0,65;68,03;143,35;52
23.12.2019 03:00;3;Monday;Dec;3,6;0;68,4;144;52
23.12.2019 04:00;4;Monday;Dec;3,6;0;68,4;144;52
23.12.2019 05:00;5;Monday;Dec;3,6;0;68,4;144;52
23.12.2019 06:00;6;Monday;Dec;3,6;0;66,44;137,624;52
23.12.2019 07:00;7;Monday;Dec;3,35;0;60,345;119,714;52
23.12.2019 08:00;8;Monday;Dec;2,64;5,28;50,161;94,974;52
23.12.2019 09:00;9;Monday;Dec;3,6;7,2;43,051;82,292;52
23.12.2019 10:00;10;Monday;Dec;5,82;3,52;36;80,346;52
23.12.2019 11:00;11;Monday;Dec;3,94;0;37,435;75,95;52
23.12.2019 12:00;12;Monday;Dec;3,06;6,12;33,447;61,254;52
23.12.2019 13:00;13;Monday;Dec;14,32;15,34;32,955;72,384;52
23.12.2019 14:00;14;Monday;Dec;12,93;19,59;35,881;75,972;52
23.12.2019 15:00;15;Monday;Dec;15,94;26,93;28,739;63,04;52
23.12.2019 16:00;16;Monday;Dec;25,17;36,05;20,592;56,53;52
23.12.2019 17:00;17;Monday;Dec;36,71;49,96;21,6;69,832;52
23.12.2019 18:00;18;Monday;Dec;43,96;45,47;26,526;88,302;52
23.12.2019 19:00;19;Monday;Dec;35,39;25,83;38,65;107,93;52
23.12.2019 20:00;20;Monday;Dec;28,37;29,83;47,232;112,434;52
23.12.2019 21:00;21;Monday;Dec;25,29;17,46;50,4;126,252;52
23.12.2019 22:00;22;Monday;Dec;20,41;6,97;52,88;129,83;52
23.12.2019 23:00;23;Monday;Dec;11,61;2,28;58,23;136,8;52
24.12.2019 00:00;0;Tuesday;Dec;7,2;7,2;64,8;136,8;52
24.12.2019 01:00;1;Tuesday;Dec;7,2;3,05;64,8;140,95;52
24.12.2019 02:00;2;Tuesday;Dec;3,93;0;68,07;144;52
24.12.2019 03:00;3;Tuesday;Dec;0,59;0;71,41;144;52
24.12.2019 04:00;4;Tuesday;Dec;0;0;72;144;52
24.12.2019 05:00;5;Tuesday;Dec;0;0;72;144;52
24.12.2019 06:00;6;Tuesday;Dec;0;0;70,681;141,362;52
24.12.2019 07:00;7;Tuesday;Dec;1,98;3,96;67,641;129,762;52
24.12.2019 08:00;8;Tuesday;Dec;3,6;7,2;64,8;129,6;52
24.12.2019 09:00;9;Tuesday;Dec;7,56;11,01;64,8;133,71;52
24.12.2019 10:00;10;Tuesday;Dec;10,8;11,95;55,622;120,894;52
24.12.2019 11:00;11;Tuesday;Dec;13,11;14,45;48,788;106,416;52
24.12.2019 12:00;12;Tuesday;Dec;14,96;14,11;44,178;104,142;52
24.12.2019 13:00;13;Tuesday;Dec;13,44;16,72;37,263;84,686;52
24.12.2019 14:00;14;Tuesday;Dec;24,11;34,38;27,511;64,198;52
24.12.2019 15:00;15;Tuesday;Dec;31,12;33,68;27,663;74,176;52
24.12.2019 16:00;16;Tuesday;Dec;26,12;24,14;22,236;65,312;52
24.12.2019 17:00;17;Tuesday;Dec;18;15,37;28,8;77,464;52
24.12.2019 18:00;18;Tuesday;Dec;10,16;7,2;33,48;72,88;52
24.12.2019 19:00;19;Tuesday;Dec;5,59;7,2;36;72;52
24.12.2019 20:00;20;Tuesday;Dec;3,6;3,03;36;76,17;52
24.12.2019 21:00;21;Tuesday;Dec;12;15,57;36;86,4;52
24.12.2019 22:00;22;Tuesday;Dec;14,67;17,88;37,47;86,4;52
24.12.2019 23:00;23;Tuesday;Dec;20,28;30,6;40,92;91,8;52
25.12.2019 00:00;0;Wednesday;Dec;19,08;30,96;43,2;93,6;53
25.12.2019 01:00;1;Wednesday;Dec;21,6;29,86;43,2;99,74;53
25.12.2019 02:00;2;Wednesday;Dec;20,25;18,25;44,55;106,87;53
25.12.2019 03:00;3;Wednesday;Dec;15,7;14,4;49,1;108;53
25.12.2019 04:00;4;Wednesday;Dec;14,4;11,43;50,4;110,97;53
25.12.2019 05:00;5;Wednesday;Dec;14,4;7,2;50,4;115,2;53
25.12.2019 06:00;6;Wednesday;Dec;10,94;7,2;50,4;115,2;53
25.12.2019 07:00;7;Wednesday;Dec;9,53;10,32;53,23;115,2;53
25.12.2019 08:00;8;Wednesday;Dec;10,8;10,73;54;116,794;53
25.12.2019 09:00;9;Wednesday;Dec;10,8;0;51,69;117,78;53
25.12.2019 10:00;10;Wednesday;Dec;7,79;0;53,41;115,2;53
25.12.2019 11:00;11;Wednesday;Dec;6,81;1,56;52,664;110,188;53
25.12.2019 12:00;12;Wednesday;Dec;12;14,16;55,254;110,508;53
25.12.2019 13:00;13;Wednesday;Dec;10,8;14,4;50,4;100,8;53
25.12.2019 14:00;14;Wednesday;Dec;10,83;14,43;46,056;94,782;53
25.12.2019 15:00;15;Wednesday;Dec;15,93;15,63;43,711;93,782;53
25.12.2019 16:00;16;Wednesday;Dec;15,24;13,75;39,264;80,196;53
25.12.2019 17:00;17;Wednesday;Dec;19,8;18;32,743;79,886;53
25.12.2019 18:00;18;Wednesday;Dec;20,34;26,04;33,9;74,162;53
25.12.2019 19:00;19;Wednesday;Dec;20,94;24,8;35,49;74,8;53
25.12.2019 20:00;20;Wednesday;Dec;26,49;37,43;34;72,522;53
25.12.2019 21:00;21;Wednesday;Dec;35,22;47,23;36;90,7;53
25.12.2019 22:00;22;Wednesday;Dec;29,52;7,92;41,788;127,496;53
25.12.2019 23:00;23;Wednesday;Dec;20,58;7,2;49,97;129,6;53
26.12.2019 00:00;0;Thursday;Dec;10,32;3,15;58,08;133,65;53
26.12.2019 01:00;1;Thursday;Dec;8,64;2,88;61,2;136,8;53
26.12.2019 02:00;2;Thursday;Dec;7,95;2,74;64,05;141,26;53
26.12.2019 03:00;3;Thursday;Dec;4,06;3,48;69,68;144;53
26.12.2019 04:00;4;Thursday;Dec;3,6;7,2;72;144;53
26.12.2019 05:00;5;Thursday;Dec;3,6;7,2;72;144;53
26.12.2019 06:00;6;Thursday;Dec;3,6;7,2;72;144;53
26.12.2019 07:00;7;Thursday;Dec;3,6;7,2;72;144;53
26.12.2019 08:00;8;Thursday;Dec;3,6;7,2;72;144;53
26.12.2019 09:00;9;Thursday;Dec;3,6;3,97;71,083;145,396;53
26.12.2019 10:00;10;Thursday;Dec;3,6;0;68,4;142,142;53
26.12.2019 11:00;11;Thursday;Dec;3,6;0;64,071;128,142;53
26.12.2019 12:00;12;Thursday;Dec;3,6;0;51,425;102,028;53
26.12.2019 13:00;13;Thursday;Dec;4,32;1,44;40,126;76,844;53
26.12.2019 14:00;14;Thursday;Dec;15,48;20,94;31,754;74,952;53
26.12.2019 15:00;15;Thursday;Dec;21,53;20,96;27,177;71,436;53
26.12.2019 16:00;16;Thursday;Dec;17,92;26,29;29,18;62,06;53
26.12.2019 17:00;17;Thursday;Dec;17,73;13,99;30,51;75,29;53
26.12.2019 18:00;18;Thursday;Dec;14,5;13,73;37,81;84,79;53
26.12.2019 19:00;19;Thursday;Dec;10,68;17,9;41,14;85,74;53
26.12.2019 20:00;20;Thursday;Dec;15,08;22,97;40,6;88,39;53
26.12.2019 21:00;21;Thursday;Dec;17,09;28,55;44,77;95,17;53
26.12.2019 22:00;22;Thursday;Dec;21,6;24,93;46,8;111,87;53
26.12.2019 23:00;23;Thursday;Dec;19,04;18,17;51,33;122,428;53
27.12.2019 00:00;0;Friday;Dec;18;14,47;54;125,89;53
27.12.2019 01:00;1;Friday;Dec;16,61;14,4;55,39;122,4;53
27.12.2019 02:00;2;Friday;Dec;11,23;14,4;60,77;122,4;53
27.12.2019 03:00;3;Friday;Dec;10,8;6,39;61,2;130,41;53
27.12.2019 04:00;4;Friday;Dec;10,8;0;61,2;136,8;53
27.12.2019 05:00;5;Friday;Dec;9,18;0;61,2;136,8;53
27.12.2019 06:00;6;Friday;Dec;5,94;0;62,46;136,8;53
27.12.2019 07:00;7;Friday;Dec;3,6;0;64,8;136,328;53
27.12.2019 08:00;8;Friday;Dec;3,6;0;58,737;113,51;53
27.12.2019 09:00;9;Friday;Dec;3,6;0;51,923;100,8;53
27.12.2019 10:00;10;Friday;Dec;3,99;6,96;50,4;100,8;53
27.12.2019 11:00;11;Friday;Dec;5,25;7,83;43,918;90,506;53
27.12.2019 12:00;12;Friday;Dec;9,54;15,36;36,642;77,004;53
27.12.2019 13:00;13;Friday;Dec;18,12;25,09;31,752;79,724;53
27.12.2019 14:00;14;Friday;Dec;17,85;19,85;30,35;73,636;53
27.12.2019 15:00;15;Friday;Dec;24,53;29,52;32,951;89,564;53
27.12.2019 16:00;16;Friday;Dec;24,57;19,44;31,689;97,87;53
27.12.2019 17:00;17;Friday;Dec;11,72;2,04;35,6;83,638;53
27.12.2019 18:00;18;Friday;Dec;14,28;21,3;37,304;79,2;53
27.12.2019 19:00;19;Friday;Dec;31,14;38,09;36,665;100,468;53
27.12.2019 20:00;20;Friday;Dec;27,76;28,43;40,429;113,58;53
27.12.2019 21:00;21;Friday;Dec;16,61;21,6;51,79;115,2;53
27.12.2019 22:00;22;Friday;Dec;10,8;14,9;56,655;120,01;53
27.12.2019 23:00;23;Friday;Dec;12,2;22,03;54;116,586;53
28.12.2019 00:00;0;Saturday;Dec;15,31;23,99;55,79;118,21;53
28.12.2019 01:00;1;Saturday;Dec;15,35;15,5;58,75;132,7;53
28.12.2019 02:00;2;Saturday;Dec;20,4;24,23;61,2;138,97;53
28.12.2019 03:00;3;Saturday;Dec;21,6;14,4;61,2;151,2;53
28.12.2019 04:00;4;Saturday;Dec;19,65;14,4;63,15;151,2;53
28.12.2019 05:00;5;Saturday;Dec;15,32;5,27;67,48;160,33;53
28.12.2019 06:00;6;Saturday;Dec;14,4;0;68,4;165,6;53
28.12.2019 07:00;7;Saturday;Dec;12,74;0,72;70,42;165,6;53
28.12.2019 08:00;8;Saturday;Dec;10,44;7,2;75,96;165,6;53
28.12.2019 09:00;9;Saturday;Dec;4,73;7,2;81,67;165,6;53
28.12.2019 10:00;10;Saturday;Dec;3,6;2,67;82,175;168,666;53
28.12.2019 11:00;11;Saturday;Dec;7,02;6,45;68,248;138,63;53
28.12.2019 12:00;12;Saturday;Dec;8,36;2,3;61,924;137,118;53
28.12.2019 13:00;13;Saturday;Dec;4,5;8,31;58,444;124,088;53
28.12.2019 14:00;14;Saturday;Dec;9,66;14,18;57,304;117,22;53
28.12.2019 15:00;15;Saturday;Dec;13,68;20,16;49,825;102,868;53
28.12.2019 16:00;16;Saturday;Dec;24,99;38,08;49,1;116,55;53
28.12.2019 17:00;17;Saturday;Dec;25,5;37,49;50,906;122,042;53
28.12.2019 18:00;18;Saturday;Dec;22,69;12,16;54,95;136,186;53
28.12.2019 19:00;19;Saturday;Dec;19,43;21,49;57,471;133,096;53
28.12.2019 20:00;20;Saturday;Dec;19,68;26,76;57,45;127,022;53
28.12.2019 21:00;21;Saturday;Dec;15,64;28,8;57,6;116,818;53
28.12.2019 22:00;22;Saturday;Dec;14,4;17,38;57,6;126,62;53
28.12.2019 23:00;23;Saturday;Dec;16,92;10,06;57,6;138,98;53
29.12.2019 00:00;0;Sunday;Dec;18,8;14,4;60,4;144;53
29.12.2019 01:00;1;Sunday;Dec;17,64;14,99;64,8;149,89;53
29.12.2019 02:00;2;Sunday;Dec;18;6,27;64,8;159,33;53
29.12.2019 03:00;3;Sunday;Dec;14,63;0;68,17;165,6;53
29.12.2019 04:00;4;Sunday;Dec;6,55;0;76,25;165,6;53
29.12.2019 05:00;5;Sunday;Dec;3,6;0;79,2;165,6;53
29.12.2019 06:00;6;Sunday;Dec;3,6;0;79,2;165,6;53
29.12.2019 07:00;7;Sunday;Dec;0,62;0;82,18;165,6;53
29.12.2019 08:00;8;Sunday;Dec;0;0;82,8;165,6;53
29.12.2019 09:00;9;Sunday;Dec;0;0;82,8;165,6;53
29.12.2019 10:00;10;Sunday;Dec;0;0;80,503;161,006;53
29.12.2019 11:00;11;Sunday;Dec;0;0;74,187;149,524;53
29.12.2019 12:00;12;Sunday;Dec;0;0;68,4;130,05;53
29.12.2019 13:00;13;Sunday;Dec;5,23;7,87;68,055;129,6;53
29.12.2019 14:00;14;Sunday;Dec;11,4;22,54;63,56;130,812;53
29.12.2019 15:00;15;Sunday;Dec;14,37;14,41;62,872;129,486;53
29.12.2019 16:00;16;Sunday;Dec;8,7;10,2;59,728;120,042;53
29.12.2019 17:00;17;Sunday;Dec;10,8;9,9;54,144;112,788;53
29.12.2019 18:00;18;Sunday;Dec;7,28;1,08;55,5;122,4;53
29.12.2019 19:00;19;Sunday;Dec;8,04;8,88;57,6;122,4;53
29.12.2019 20:00;20;Sunday;Dec;10,8;4,87;57,6;131,93;53
29.12.2019 21:00;21;Sunday;Dec;4,33;1,2;61,831;130,364;53
29.12.2019 22:00;22;Sunday;Dec;2,94;5,88;61,2;122,4;53
29.12.2019 23:00;23;Sunday;Dec;10,14;20,21;61,2;122,4;53
30.12.2019 00:00;0;Monday;Dec;10,8;7,55;61,2;129,32;53
30.12.2019 01:00;1;Monday;Dec;6,82;1,57;65,18;142,43;53
30.12.2019 02:00;2;Monday;Dec;3,6;0;68,4;144;53
30.12.2019 03:00;3;Monday;Dec;0,91;0;71,09;144;53
30.12.2019 04:00;4;Monday;Dec;0;0;72;144;53
30.12.2019 05:00;5;Monday;Dec;0;0;72;144;53
30.12.2019 06:00;6;Monday;Dec;0;0;71,128;142,256;53
30.12.2019 07:00;7;Monday;Dec;0;0;61,054;122,108;53
30.12.2019 08:00;8;Monday;Dec;3,54;7,08;57,6;114,022;53
30.12.2019 09:00;9;Monday;Dec;3,6;7,2;51,683;101,812;53
30.12.2019 10:00;10;Monday;Dec;3,6;2,65;45,854;94,888;53
30.12.2019 11:00;11;Monday;Dec;7,02;5,35;41,403;90,006;53
30.12.2019 12:00;12;Monday;Dec;5,78;1,92;35,53;71,474;53
30.12.2019 13:00;13;Monday;Dec;6,88;8,33;27,22;60,758;53
30.12.2019 14:00;14;Monday;Dec;6,67;5,77;25,287;62,774;53
30.12.2019 15:00;15;Monday;Dec;11,59;19,6;24,47;58,914;53
30.12.2019 16:00;16;Monday;Dec;27,65;45,09;27,937;62,934;53
30.12.2019 17:00;17;Monday;Dec;47,22;63,97;28,8;80,87;53
30.12.2019 18:00;18;Monday;Dec;40,22;37,61;34,59;109,526;53
30.12.2019 19:00;19;Monday;Dec;36,45;41,88;45,63;122,274;53
30.12.2019 20:00;20;Monday;Dec;44,88;44,93;50,82;145,378;53
30.12.2019 21:00;21;Monday;Dec;41,49;39,98;61,827;159,198;53
30.12.2019 22:00;22;Monday;Dec;35,71;37,93;70,96;168,192;53
30.12.2019 23:00;23;Monday;Dec;32,83;29,42;77,69;180,95;53
31.12.2019 00:00;0;Tuesday;Dec;24,96;19,01;84,16;189,79;53
31.12.2019 01:00;1;Tuesday;Dec;18,85;8,98;89,15;199,82;53
31.12.2019 02:00;2;Tuesday;Dec;10,08;3,15;94,69;205,65;53
31.12.2019 03:00;3;Tuesday;Dec;4,3;0;100,1;208,8;53
31.12.2019 04:00;4;Tuesday;Dec;3,6;0;100,8;208,8;53
31.12.2019 05:00;5;Tuesday;Dec;3,6;0;100,8;208,8;53
31.12.2019 06:00;6;Tuesday;Dec;3,6;0;100,723;202,246;53
31.12.2019 07:00;7;Tuesday;Dec;4,26;1,32;93,763;192,686;53
31.12.2019 08:00;8;Tuesday;Dec;9,09;13,92;93,6;187,2;53
31.12.2019 09:00;9;Tuesday;Dec;7,2;12,68;89,289;180,298;53
31.12.2019 10:00;10;Tuesday;Dec;7,2;0;85,033;184,466;53
31.12.2019 11:00;11;Tuesday;Dec;7,52;3,24;73,76;156,38;53
31.12.2019 12:00;12;Tuesday;Dec;7,98;10,86;56,852;111,308;53
31.12.2019 13:00;13;Tuesday;Dec;10,81;7,78;50,083;114,006;53
31.12.2019 14:00;14;Tuesday;Dec;11,26;13,21;48,072;109,834;53
31.12.2019 15:00;15;Tuesday;Dec;8,88;9,53;55,5;119,23;53
31.12.2019 16:00;16;Tuesday;Dec;15,71;22,92;60,977;128,318;53
31.12.2019 17:00;17;Tuesday;Dec;14,21;18,29;59,18;123,796;53
31.12.2019 18:00;18;Tuesday;Dec;14,22;12,24;56,435;126,79;53
31.12.2019 19:00;19;Tuesday;Dec;8,76;6,9;50,578;111,64;53
31.12.2019 20:00;20;Tuesday;Dec;10,8;7,19;50,4;115,21;53
31.12.2019 21:00;21;Tuesday;Dec;7,01;0;53,742;121,504;53
31.12.2019 22:00;22;Tuesday;Dec;0,9;0;56,7;115,2;53
31.12.2019 23:00;23;Tuesday;Dec;0;0;57,6;115,2;53
01.01.2020 00:00;0;Wednesday;Jan;0;0;57,6;115,2;58
01.01.2020 01:00;1;Wednesday;Jan;0;0;57,6;115,2;58
